"id";"created";"modified";"nome";"estado_id"
328;"now()";"now()";"AURORA DO TOCANTINS";14
329;"now()";"now()";"AXIXA DO TOCANTINS";14
330;"now()";"now()";"BABACULANDIA";14
331;"now()";"now()";"BANDEIRANTES DO TOCANTINS";14
332;"now()";"now()";"BARRA DO OURO";14
333;"now()";"now()";"BARROLANDIA";14
334;"now()";"now()";"BERNARDO SAYAO";14
335;"now()";"now()";"BOM JESUS DO TOCANTINS";14
336;"now()";"now()";"BRASILANDIA DO TOCANTINS";14
337;"now()";"now()";"BREJINHO DE NAZARE";14
338;"now()";"now()";"BURITI DO TOCANTINS";14
339;"now()";"now()";"CACHOEIRINHA";14
340;"now()";"now()";"CAMPOS LINDOS";14
341;"now()";"now()";"CARIRI DO TOCANTINS";14
342;"now()";"now()";"CARMOLANDIA";14
343;"now()";"now()";"CARRASCO BONITO";14
344;"now()";"now()";"CASEARA";14
345;"now()";"now()";"CENTENARIO";14
346;"now()";"now()";"CHAPADA DE AREIA";14
347;"now()";"now()";"CHAPADA DA NATIVIDADE";14
348;"now()";"now()";"COLINAS DO TOCANTINS";14
349;"now()";"now()";"COMBINADO";14
350;"now()";"now()";"CONCEICAO DO TOCANTINS";14
351;"now()";"now()";"COUTO DE MAGALHAES";14
352;"now()";"now()";"CRISTALANDIA";14
353;"now()";"now()";"CRIXAS DO TOCANTINS";14
354;"now()";"now()";"DARCINOPOLIS";14
355;"now()";"now()";"DIANOPOLIS";14
356;"now()";"now()";"DIVINOPOLIS DO TOCANTINS";14
357;"now()";"now()";"DOIS IRMAOS DO TOCANTINS";14
358;"now()";"now()";"DUERE";14
359;"now()";"now()";"ESPERANTINA";14
360;"now()";"now()";"FATIMA";14
361;"now()";"now()";"FIGUEIROPOLIS";14
362;"now()";"now()";"FILADELFIA";14
363;"now()";"now()";"FORMOSO DO ARAGUAIA";14
364;"now()";"now()";"FORTALEZA DO TABOCAO";14
365;"now()";"now()";"GOIANORTE";14
366;"now()";"now()";"GOIATINS";14
367;"now()";"now()";"GUARAI";14
368;"now()";"now()";"GURUPI";14
369;"now()";"now()";"IPUEIRAS";14
370;"now()";"now()";"ITACAJA";14
371;"now()";"now()";"ITAGUATINS";14
372;"now()";"now()";"ITAPIRATINS";14
373;"now()";"now()";"ITAPORA DO TOCANTINS";14
374;"now()";"now()";"JAU DO TOCANTINS";14
375;"now()";"now()";"JUARINA";14
376;"now()";"now()";"LAGOA DA CONFUSAO";14
377;"now()";"now()";"LAGOA DO TOCANTINS";14
378;"now()";"now()";"LAJEADO";14
379;"now()";"now()";"LAVANDEIRA";14
380;"now()";"now()";"LIZARDA";14
381;"now()";"now()";"LUZINOPOLIS";14
382;"now()";"now()";"MARIANOPOLIS DO TOCANTINS";14
383;"now()";"now()";"MATEIROS";14
384;"now()";"now()";"MAURILANDIA DO TOCANTINS";14
385;"now()";"now()";"MIRACEMA DO TOCANTINS";14
386;"now()";"now()";"MIRANORTE";14
387;"now()";"now()";"MONTE DO CARMO";14
388;"now()";"now()";"MONTE SANTO DO TOCANTINS";14
389;"now()";"now()";"MOSQUITO";14
390;"now()";"now()";"MURICILANDIA";14
391;"now()";"now()";"NATIVIDADE";14
392;"now()";"now()";"NAZARE";14
393;"now()";"now()";"NOVA OLINDA";14
394;"now()";"now()";"NOVA ROSALANDIA";14
395;"now()";"now()";"NOVO ACORDO";14
396;"now()";"now()";"NOVO ALEGRE";14
397;"now()";"now()";"NOVO JARDIM";14
398;"now()";"now()";"OLIVEIRA DE FATIMA";14
399;"now()";"now()";"PALMEIRANTE";14
400;"now()";"now()";"PALMEIROPOLIS";14
401;"now()";"now()";"PARAISO DO TOCANTINS";14
402;"now()";"now()";"PARANA";14
403;"now()";"now()";"PAU D'ARCO";14
404;"now()";"now()";"PEDRO AFONSO";14
405;"now()";"now()";"PEIXE";14
406;"now()";"now()";"PEQUIZEIRO";14
407;"now()";"now()";"COLMEIA";14
408;"now()";"now()";"PINDORAMA DO TOCANTINS";14
409;"now()";"now()";"PIRAQUE";14
410;"now()";"now()";"PIUM";14
411;"now()";"now()";"PONTE ALTA DO BOM JESUS";14
412;"now()";"now()";"PONTE ALTA DO TOCANTINS";14
413;"now()";"now()";"PORTO ALEGRE DO TOCANTINS";14
414;"now()";"now()";"PORTO NACIONAL";14
415;"now()";"now()";"PRAIA NORTE";14
416;"now()";"now()";"PRESIDENTE KENNEDY";14
417;"now()";"now()";"PUGMIL";14
418;"now()";"now()";"RECURSOLANDIA";14
419;"now()";"now()";"RIACHINHO";14
420;"now()";"now()";"RIO DA CONCEICAO";14
421;"now()";"now()";"RIO DOS BOIS";14
422;"now()";"now()";"RIO SONO";14
423;"now()";"now()";"SAMPAIO";14
424;"now()";"now()";"SANDOLANDIA";14
425;"now()";"now()";"SANTA FE DO ARAGUAIA";14
426;"now()";"now()";"SANTA MARIA DO TOCANTINS";14
427;"now()";"now()";"SANTA RITA DO TOCANTINS";14
